page_likes,page_checkin,daily_crowd,page_category,F1,F2,F3,F4,F5,F6,F7,F8,c1,c2,c3,c4,c5,base_time,post_length,share_count,promotion,h_target,post_day,basetime_day
5503253,0,22681,14,1154,133.644970414201,70,180.374047553733,0,919,52.7573964497041,12,66,66,0,66,66,7,125,686,0,24,friday,friday
1621,420,23,23,8,0.872727272727273,0,2.2486727030895,0,4,0.145454545454545,0,8,0,0,8,0,70,15,1,0,24,friday,monday
264140,0,7653,24,131,25.0477386934673,23,19.7827454489906,0,117,9.7713567839196,4,25,0,6,25,-6,56,77,4,0,24,tuesday,friday
891159,0,106158,9,320,37.0116009280742,24,43.1797876900111,0,262,18.8259860788863,7,46,46,0,46,46,11,549,42,0,24,wednesday,thursday
56474,0,2074,36,81,9.56554307116105,6,13.1584414164565,0,74,4.19475655430712,1,4,0,1,4,-1,57,276,17,0,24,friday,sunday
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,1,1,0,0,1,49,362,7,0,24,saturday,monday
633016,183,168920,18,1009,113.984090909091,41.5,157.622008216409,0,582,49.8886363636364,11.5,284,284,0,284,284,18,51,223,0,24,thursday,friday
309999,28,43647,9,545,70.8520900321543,43,84.2425146453192,0,530,26.0128617363344,5,54,9,45,54,-36,33,213,17,0,24,monday,wednesday
12502094,1,36292,14,1430,174.251833740831,114,197.560656162571,0,594,62.2420537897311,25,87,57,30,84,27,26,0,218,0,24,thursday,friday
911,0,1,68,22,3.64285714285714,2,5.61808910307304,0,19,1.88095238095238,0,10,0,10,10,-10,42,189,4,0,24,wednesday,friday
4290409,11,131422,9,1310,140.733990147783,65,206.740617521908,0,1231,58.2844827586207,13.5,159,159,0,159,159,10,106,55,0,24,sunday,sunday
14752,9589,888,27,20,2.22159090909091,0,4.22005355587613,0,14,0.755681818181818,0,0,0,0,0,0,46,0,1,0,24,friday,sunday
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,118,118,0,118,118,10,770,273,0,24,thursday,friday
1959278,0,12641,18,538,21.452787258248,11,37.7694007688531,0,474,8.55972696245734,3,10,1,9,10,-8,45,174,24,0,24,friday,sunday
90442,0,6802,24,307,39.9163179916318,24,51.6255558637578,0,292,13.3891213389121,4,58,13,45,58,-32,26,125,3,0,24,wednesday,thursday
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,1409,1409,0,1409,1409,24,80,3748,0,24,sunday,monday
23055,0,67,36,472,20.3106646058733,12,39.3236197886612,0,251,7.73570324574961,2,79,6,73,79,-67,38,101,26,0,24,saturday,sunday
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,94,25,69,90,-44,28,135,235,0,24,monday,tuesday
413095,0,19301,24,402,37.5746753246753,24,45.3474781464773,0,301,13.4166666666667,5,29,11,18,29,-7,29,117,18,0,24,friday,sunday
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,29,29,0,29,29,12,202,55,0,24,sunday,sunday
138542,0,1687,18,157,18.8957816377171,10,27.3909125694374,0,141,7.10669975186104,2,7,0,0,7,0,54,351,3,0,24,tuesday,thursday
55975,53564,774,50,165,32.1779359430605,7,45.4439979634254,0,146,13.270462633452,1,88,4,3,83,1,67,360,61,0,24,friday,monday
92347,0,4867,24,222,24.2466216216216,16,30.7197993103412,0,210,10.0202702702703,3,4,1,1,3,0,64,92,1,0,24,friday,monday
2674657,0,196973,8,931,406.213333333333,405,181.246005442572,0,718,143.8,56,286,286,0,286,286,19,0,365,0,24,wednesday,thursday
4072194,880,161174,9,2119,142.04972972973,79,196.256621062164,0,1950,58.6864864864865,17,97,9,34,79,-25,56,53,151,0,24,saturday,tuesday
209979,20,185,46,4,0.5625,0,0.85700982667835,0,3,0.190406976744186,0,0,0,0,0,0,5,0,29,0,24,wednesday,thursday
441897,0,16175,18,1221,96.0758620689655,62,108.157553198619,0,982,37.3224137931034,14,78,5,20,72,-15,62,211,42,0,24,sunday,tuesday
142636,0,19782,9,146,24.4545454545455,17,25.7095795247383,0,132,9.11454545454546,3,11,6,5,10,1,33,63,1,0,24,sunday,tuesday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,1,0,0,1,0,59,131,38,0,24,sunday,wednesday
633796,0,954,9,503,30.3285714285714,6,82.0667535657183,0,355,11.02,1,95,8,23,80,-15,59,113,31,0,24,monday,thursday
5970921,53096,234501,9,1315,133.943113772455,48,229.549480134078,0,993,48.9491017964072,12.5,72,1,16,68,-15,65,163,135,0,24,sunday,tuesday
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,177,177,0,177,177,16,64,437,0,24,tuesday,wednesday
633016,183,168920,18,1009,113.984090909091,41.5,157.622008216409,0,582,49.8886363636364,11.5,247,21,76,193,-55,64,69,261,0,24,thursday,sunday
6141231,108622,290050,36,1660,244.628733997155,163,248.1919773273,0,1425,90.7724039829303,42,369,36,104,290,-68,57,78,951,0,24,friday,sunday
1181430,0,2307,17,41,4.13013698630137,3,4.61944030682918,0,35,1.70205479452055,1,10,10,0,10,10,22,16,12,0,24,friday,saturday
13504307,2,17552,14,399,345.333333333333,340,41.811747418904,24,297,162.333333333333,166,297,297,0,297,297,19,184,881,0,24,thursday,friday
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,89,89,0,89,89,10,65,139,0,24,monday,tuesday
123680,66471,1492,32,47,5.96732026143791,3,8.45551086929887,0,47,1.98039215686275,0,4,0,1,4,-1,66,48,2,0,24,monday,thursday
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,2,1,1,2,0,37,70,2,0,24,thursday,friday
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,3,3,0,3,3,7,167,3,0,24,monday,monday
56474,0,2074,36,81,9.56554307116105,6,13.1584414164565,0,74,4.19475655430712,1,6,6,0,6,6,14,211,12,0,24,friday,saturday
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,33,33,0,33,33,17,141,84,0,24,tuesday,wednesday
12802,4,31,29,18,2.13478260869565,0,3.98083547006122,0,13,0.726086956521739,0,0,0,0,0,0,55,132,1,0,24,thursday,saturday
634995,0,463,1,1279,13.2148288973384,1,96.7997690772648,0,872,5.10836501901141,0,17,17,0,17,17,18,100,1,0,24,monday,tuesday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,74,74,0,74,74,19,255,71,0,24,monday,monday
1552629,0,64641,9,960,153.857318573186,113,146.809326720063,0,644,61.3148831488315,24,91,0,12,80,-12,71,37,166,0,24,sunday,wednesday
1490561,0,150433,38,1892,94.2205128205128,57,201.152723175111,0,1002,46.0205128205128,12,99,46,53,95,-7,25,10,222,0,24,sunday,monday
518876,0,51411,24,363,63.3982035928144,38,65.0237183562178,0,267,25.9880239520958,7,0,0,0,0,0,70,113,2,0,24,friday,sunday
1501468,0,50185,8,1175,132.468085106383,88.5,157.993394834173,0,1091,49.6510638297872,16,796,52,159,667,-107,65,0,907,0,24,saturday,tuesday
1548753,10803,59597,9,1479,78.4595300261097,39,135.975079527539,0,1337,26.943864229765,7.5,1478,243,1235,1448,-992,32,78,293,0,24,friday,saturday
1720897,1152,10096,46,248,16.0714285714286,7,30.462887400846,0,231,5.77339901477833,1,13,2,11,13,-9,41,311,44,0,24,monday,wednesday
487823,216,49009,24,422,159.210227272727,149.5,99.7497784683946,0,331,58.6704545454546,16.5,176,23,153,170,-130,36,121,42,0,24,saturday,monday
1959278,0,12641,18,538,21.452787258248,11,37.7694007688531,0,474,8.55972696245734,3,39,39,0,39,39,1,28,92,0,24,sunday,sunday
3319,10,1,17,31,3.52332657200811,2,4.69624634199589,0,18,1.4604462474645,0,3,1,2,2,-1,46,111,4,0,24,monday,wednesday
83580,0,6366,20,95,7.53448275862069,4,12.5316365406771,0,75,3.20344827586207,1,0,0,0,0,0,4,125,1,0,24,saturday,saturday
891159,0,106158,9,320,37.0116009280742,24,43.1797876900111,0,262,18.8259860788863,7,37,10,27,36,-17,35,531,11,0,1,wednesday,friday
1872,0,0,16,11,0.781481481481481,0,1.71281380731998,0,11,0.318518518518519,0,0,0,0,0,0,3,2242,1,0,24,sunday,sunday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,23,23,0,23,23,10,374,4,0,24,friday,saturday
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,23,1,2,21,-1,63,0,45,0,24,saturday,tuesday
25599,2023,1835,32,183,11.608378870674,0,33.1250542552312,0,164,5.39344262295082,0,67,5,25,61,-20,51,48,3,0,24,monday,wednesday
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,7,1,6,7,-5,38,33,1,0,24,tuesday,wednesday
94905,0,5573,18,256,18.8878048780488,13,23.3078813055541,0,240,7.31382113821138,2,233,233,0,233,233,16,49,13,0,24,saturday,sunday
294,50,0,58,13,4.75,0.5,5.91079520876844,0,10,1.625,0.5,0,0,0,0,0,1,24,1,0,24,saturday,saturday
88359,3,42,17,4,0.705627705627706,0,1.0402769444418,0,4,0.277056277056277,0,0,0,0,0,0,51,91,16,0,24,thursday,sunday
1898791,0,205753,18,1689,550.055555555556,386,607.040587350927,0,914,222.555555555556,136.5,1,1,0,1,1,17,64,1,0,24,sunday,monday
433536,615,11192,24,118,26.5177664974619,11,29.0077171438001,0,101,9.49238578680203,2,33,33,0,33,33,18,103,7,0,24,monday,tuesday
1386080,14,1798,14,767,198.478260869565,181,185.18925757617,0,605,66.2173913043478,8,158,158,0,158,158,13,180,1058,0,24,wednesday,wednesday
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,42,17,25,40,-8,28,619,73,0,24,monday,tuesday
57411,36082,1485,87,38,3.21518987341772,0,7.76990442910116,0,36,1.17088607594937,0,2,0,2,2,-2,47,479,2,0,24,thursday,saturday
1204214,0,6418,1,105,5.81818181818182,3,11.3528508256314,0,97,2.04475524475524,0,12,0,5,11,-5,52,28,173,0,24,tuesday,thursday
246883,15,10884,24,811,21.2665406427221,5,66.4504508294944,0,377,8.65595463137996,1,15,15,0,15,15,13,32,27,0,24,tuesday,tuesday
25599,2023,1835,32,183,11.608378870674,0,33.1250542552312,0,164,5.39344262295082,0,136,136,0,136,136,17,81,14,0,24,monday,tuesday
264140,0,7653,24,131,25.0477386934673,23,19.7827454489906,0,117,9.7713567839196,4,75,75,0,75,75,11,286,388,0,24,sunday,sunday
1209904,62,106641,24,1178,297.774509803922,248,229.41881629853,0,676,102.823529411765,38.5,45,0,3,44,-3,58,291,16,0,24,saturday,monday
83215,393,12259,18,73,12.4626865671642,10,10.8648344491864,0,71,4.74129353233831,2,8,0,1,7,-1,62,309,2,0,24,monday,wednesday
810,103,4,67,6,0.988235294117647,0,1.5604985451267,0,6,0.376470588235294,0,2,0,2,2,-2,29,0,1,0,24,saturday,sunday
1433518,25951,101466,9,984,147.768224299065,101,162.955835194539,0,693,46.8355140186916,19,106,27,79,104,-52,28,292,75,0,12,wednesday,friday
18236,0,81,4,127,13.6605080831409,8,18.4959326836699,0,97,4.60739030023095,1,0,0,0,0,0,15,0,1,0,24,wednesday,thursday
4662,10,12,49,17,2.12582781456954,1,3.18898068740731,0,10,0.728476821192053,0,2,1,1,2,0,35,190,22,0,24,monday,tuesday
3432568,0,36997,9,194,15.7604790419162,9,23.7550396999829,0,140,7.24550898203593,4,13,0,2,11,-2,68,140,11,0,24,sunday,wednesday
88853,0,3169,2,29,6.46653543307087,5,5.43472922026143,0,25,2.41732283464567,1,12,1,0,11,1,61,61,3,0,24,wednesday,friday
562,0,0,16,12,1.8876404494382,0,3.28919990355631,0,12,0.797752808988764,0,0,0,0,0,0,9,544,1,0,24,thursday,friday
19320,0,15,36,15,3.37337662337662,2,3.80279361098722,0,14,1.25649350649351,0,7,0,2,7,-2,56,0,1,0,24,thursday,sunday
579725,0,91788,24,454,124.6625,108,95.4840663518439,0,346,48.7625,25.5,28,28,0,28,28,19,41,86,0,24,thursday,friday
1018,1399,35,54,2,0.770833333333333,1,0.77027006447234,0,2,0.291666666666667,0,0,0,0,0,0,49,55,1,0,24,tuesday,thursday
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,104,104,0,104,104,9,32,5,0,24,sunday,sunday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,27,3,24,24,-21,48,227,39,0,24,tuesday,thursday
25723,0,3586,2,60,22.4539385847797,22,11.9806063179301,0,53,8.64485981308411,4,47,0,1,46,-1,71,38,18,0,24,thursday,sunday
609152,1,16856,18,710,41.6978557504873,23,73.9211972759386,0,363,16.7348927875244,5,21,21,0,21,21,18,59,432,0,24,sunday,monday
188849,0,2455,1,180,58,50,37.2066842032126,0,81,19.1566265060241,12,24,24,0,24,24,4,57,3,0,24,tuesday,tuesday
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,7,1,6,7,-5,38,164,4,0,24,wednesday,friday
43331,1536,187,27,12,1.25382262996942,0,2.40789522064734,0,10,0.418960244648318,0,0,0,0,0,0,58,129,2,0,24,wednesday,saturday
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,71,13,58,60,-45,46,212,77,0,24,thursday,saturday
165002,0,25302,36,638,64.7284234752589,32,86.1601254224918,0,507,27.6559263521289,7,6,6,0,6,6,19,21,4,0,24,wednesday,thursday
16146,0,1994,36,40,5.41910828025478,4,5.79249606558383,0,32,2.04203821656051,1,15,3,12,15,-9,27,175,33,0,24,friday,saturday
285320,0,5510,24,275,39.9513888888889,18,60.6685358985281,0,192,10.6458333333333,4,13,2,6,11,-4,52,62,19,0,24,tuesday,thursday
15064,0,0,5,8,0.935483870967742,0,1.54784936899386,0,6,0.393548387096774,0,2,0,2,2,-2,47,0,55,0,24,monday,wednesday
25723,0,3586,2,60,22.4539385847797,22,11.9806063179301,0,53,8.64485981308411,4,24,24,0,24,24,18,111,1,0,24,friday,saturday
297702,148,488,55,164,5.79537366548043,3,12.2442133889923,0,135,2.2135231316726,0,1,1,0,1,1,10,79,2,0,24,wednesday,thursday
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,8,0,1,7,-1,70,0,5,0,24,sunday,wednesday
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,76,76,0,76,76,20,152,163,0,24,saturday,saturday
7564986,0,123241,12,45,3.42481751824817,1,5.71633312384424,0,38,1.26423357664234,0,2,0,0,2,0,70,167,1,0,24,friday,monday
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,16,0,0,16,0,64,70,141,0,24,sunday,wednesday
1441347,0,53288,8,1301,306.911627906977,216,305.23175579961,0,1031,122.055813953488,26,36,7,29,33,-22,42,247,3,0,24,friday,sunday
192885,1,2647,24,87,16.4342857142857,14,12.868047016296,0,70,6.35047619047619,2,19,1,10,16,-9,53,22,108,0,24,sunday,tuesday
12502094,1,36292,14,1430,174.251833740831,114,197.560656162571,0,594,62.2420537897311,25,320,320,0,320,320,21,130,1197,0,24,thursday,friday
4926,0,58,68,3,0.331168831168831,0,0.674731257759217,0,2,0.155844155844156,0,0,0,0,0,0,0,31,1,0,24,wednesday,wednesday
572325,0,27248,24,361,32.2658079625293,17,44.7506317461263,0,238,10.3138173302108,3,14,0,14,14,-14,47,194,4,0,24,saturday,monday
7461335,1478,218090,9,1282,190.655296229803,119,205.137077333876,0,1011,70.657091561939,25,28,19,9,27,10,31,517,103,0,24,tuesday,thursday
1501468,0,50185,8,1175,132.468085106383,88.5,157.993394834173,0,1091,49.6510638297872,16,114,114,0,114,114,10,14,152,0,24,sunday,monday
329587,0,11271,4,124,11.6048632218845,7,15.9925545194406,0,71,4.25379939209727,1,124,10,114,117,-104,44,23,816,0,24,friday,sunday
55975,53564,774,50,165,32.1779359430605,7,45.4439979634254,0,146,13.270462633452,1,124,15,109,117,-94,42,292,84,0,24,friday,sunday
1155,0,17,22,18,1.94909090909091,1,2.89280441014803,0,12,0.794545454545455,0,0,0,0,0,0,4,92,3,0,24,sunday,sunday
68306,0,3811,2,113,26.4857456140351,19,23.4252219815022,0,89,10.1820175438597,4,13,1,12,13,-11,38,212,2,0,24,monday,wednesday
4072194,880,161174,9,2119,142.04972972973,79,196.256621062164,0,1950,58.6864864864865,17,52,52,0,52,52,12,50,72,0,24,tuesday,tuesday
156629,0,83726,57,1475,267.806451612903,122,328.207489383483,0,1214,123.661290322581,46.5,153,153,0,153,153,23,147,259,0,16,wednesday,thursday
3432568,0,36997,9,194,15.7604790419162,9,23.7550396999829,0,140,7.24550898203593,4,3,3,0,3,3,10,140,17,0,24,tuesday,wednesday
1422427,0,35610,9,214,34.4945205479452,19,41.0421179939299,0,174,11.6821917808219,3,24,0,4,23,-4,54,52,35,0,24,wednesday,friday
12293,3744,3015,32,18,1.6448087431694,0,3.45692665576109,0,16,0.639344262295082,0,0,0,0,0,0,64,113,1,0,24,wednesday,saturday
1294733,11,11511,14,382,115.893129770992,90,111.978341138354,0,352,32.5648854961832,5,0,0,0,0,0,55,68,81,0,24,saturday,monday
1203855,88,101567,9,641,112.684931506849,65,117.813281191024,0,328,39.9452054794521,12,34,3,31,34,-28,38,24,2,0,24,tuesday,thursday
192885,1,2647,24,87,16.4342857142857,14,12.868047016296,0,70,6.35047619047619,2,21,6,15,21,-9,27,332,47,0,24,sunday,tuesday
115313,0,3650,24,71,9.0828729281768,6,8.65028243593363,0,56,3.93922651933702,1,4,4,0,4,4,18,224,1,0,24,monday,tuesday
3432568,0,36997,9,194,15.7604790419162,9,23.7550396999829,0,140,7.24550898203593,4,36,24,12,35,12,31,154,113,0,24,wednesday,thursday
25723,0,3586,2,60,22.4539385847797,22,11.9806063179301,0,53,8.64485981308411,4,20,20,0,20,20,9,104,19,0,24,thursday,thursday
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,99,4,23,90,-19,59,114,248,0,24,sunday,wednesday
1340759,33935,49392,9,591,58.6540664375716,32,82.0570829730918,0,570,21.864833906071,4,66,3,63,65,-60,45,230,42,0,24,thursday,saturday
316982,0,61205,42,190,17.1809369951535,7,28.5742446210718,0,159,7.05169628432956,2,16,16,0,16,16,18,10,550,0,24,friday,saturday
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,1,0,0,1,0,62,54,2,0,24,thursday,saturday
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,38,2,2,34,0,67,89,65,0,24,sunday,tuesday
1009493,175714,47503,9,380,52.5079787234043,25,70.9708880993931,0,371,22.7659574468085,4,14,2,12,14,-10,32,0,81,0,24,friday,saturday
24148,18,249,82,2,0.152173913043478,0,0.50936410929826,0,1,0.043478260869565,0,0,0,0,0,0,71,468,1,0,24,monday,thursday
309999,28,43647,9,545,70.8520900321543,43,84.2425146453192,0,530,26.0128617363344,5,69,1,68,68,-67,47,294,11,0,24,wednesday,friday
96918,100,4495,8,286,15.7155963302752,8,32.8554684289259,0,114,5.59327217125382,1,5,0,2,5,-2,50,45,1,0,24,sunday,tuesday
3319,10,1,17,31,3.52332657200811,2,4.69624634199589,0,18,1.4604462474645,0,3,3,0,3,3,6,126,1,0,24,tuesday,tuesday
84343,0,100,24,134,27.4262295081967,26,24.9674929749769,0,126,11.6639344262295,3.5,34,2,32,32,-30,44,6,1,0,24,thursday,saturday
8070687,421,278406,9,1682,396.757785467128,270,357.168807777324,0,1570,157.544982698962,37,346,10,153,334,-143,51,31,2052,0,24,friday,monday
14363,0,675,68,17,1.18257261410788,0,2.13055892865268,0,17,0.49792531120332,0,7,7,0,7,7,13,43,2,0,24,wednesday,thursday
1204214,0,6418,1,105,5.81818181818182,3,11.3528508256314,0,97,2.04475524475524,0,14,5,9,12,-4,29,40,54,0,24,tuesday,wednesday
1422427,0,35610,9,214,34.4945205479452,19,41.0421179939299,0,174,11.6821917808219,3,21,6,15,16,-9,41,0,53,0,24,sunday,monday
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,36,3,33,33,-30,48,35,26,0,24,friday,sunday
2688,5098,58,27,1,0.160493827160494,0,0.367063425859716,0,1,0.061728395061728,0,0,0,0,0,0,60,173,1,0,24,wednesday,saturday
6141231,108622,290050,36,1660,244.628733997155,163,248.1919773273,0,1425,90.7724039829303,42,25,15,10,21,5,29,73,106,0,24,thursday,friday
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,14,0,5,12,-5,56,396,79,0,24,thursday,sunday
32745,1559,770,32,15,1.34186939820743,0,2.27262303416435,0,15,0.523687580025608,0,0,0,0,0,0,70,1098,2,0,24,saturday,tuesday
12502094,1,36292,14,1430,174.251833740831,114,197.560656162571,0,594,62.2420537897311,25,54,3,15,44,-12,66,0,52,0,24,monday,thursday
609152,1,16856,18,710,41.6978557504873,23,73.9211972759386,0,363,16.7348927875244,5,88,88,0,88,88,5,136,304,0,24,sunday,sunday
890,0,40,24,9,1.81720430107527,0,2.71968624281117,0,9,0.473118279569893,0,3,0,3,3,-3,31,68,1,0,24,friday,saturday
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,21,3,7,18,-4,50,322,166,0,24,saturday,monday
367390,0,2678,100,110,11.8281750266809,6,15.4302000580234,0,96,4.55923159018143,2,25,2,7,23,-5,51,30,14,0,24,monday,wednesday
2156275,114,47233,9,425,81.1328671328671,64,71.7491782816169,0,382,30.7356643356643,6,57,57,0,57,57,8,90,44,0,24,saturday,saturday
1670,0,8,13,5,0.293838862559242,0,0.831209905910663,0,5,0.109004739336493,0,0,0,0,0,0,22,117,1,0,24,friday,saturday
4634,0,192,24,11,2.74137931034483,2,2.70095988574424,0,9,1.12068965517241,0,0,0,0,0,0,40,104,1,0,24,wednesday,friday
4488,0,124,40,29,3.3671875,2,4.54434933074513,0,21,1.3984375,0,4,0,1,4,-1,52,1237,23,0,24,tuesday,thursday
12802,4,31,29,18,2.13478260869565,0,3.98083547006122,0,13,0.726086956521739,0,0,0,0,0,0,27,0,6,0,24,monday,tuesday
220749,0,12792,18,1064,41.325,22,73.4742569463859,0,971,16.6602941176471,4,7,1,6,7,-5,41,84,20,0,24,tuesday,thursday
4926,0,58,68,3,0.331168831168831,0,0.674731257759217,0,2,0.155844155844156,0,0,0,0,0,0,39,129,2,0,24,saturday,monday
891159,0,106158,9,320,37.0116009280742,24,43.1797876900111,0,262,18.8259860788863,7,25,0,16,25,-16,54,186,20,0,24,saturday,tuesday
297702,148,488,55,164,5.79537366548043,3,12.2442133889923,0,135,2.2135231316726,0,12,1,11,12,-10,33,858,14,0,24,saturday,sunday
19778,0,159,20,70,6.71794871794872,0,18.3986464356495,0,9,0.666666666666667,0,3,0,2,1,-2,61,23,1,0,24,wednesday,friday
825,0,21,18,7,1.51700680272109,1,1.82705942509018,0,5,0.503401360544218,0,2,0,1,2,-1,65,89,5,0,24,saturday,tuesday
406046,0,31774,42,753,146.077821011673,100,151.345977279979,0,623,60.1906614785992,19,145,145,0,145,145,1,11,33,0,24,monday,monday
5365996,40729,102442,9,742,65.3755980861244,35,94.878517530351,0,719,24.0717703349282,5,50,50,0,50,50,12,122,5,0,24,monday,tuesday
22665,0,15605,92,246,47.8640483383686,37,42.8146388472803,0,246,18.0377643504532,4,36,0,14,36,-14,52,216,3,0,24,thursday,saturday
11384,0,226,2,58,14.9261447562777,13,9.5137548901068,0,52,5.10044313146233,2,15,0,6,11,-6,58,146,6,0,24,friday,sunday
273093,0,17964,38,579,60.7025089605735,28,93.2192910843257,0,234,18.7956989247312,5,49,9,40,46,-31,30,143,1,0,24,tuesday,wednesday
1576517,0,33793,14,1244,165.057777777778,94,209.563464255145,0,931,74.5111111111111,32,49,49,0,49,49,13,73,93,0,24,friday,saturday
326835,0,92354,18,626,86.3866666666667,55,102.019618156945,0,431,37.8986666666667,9,37,1,15,34,-14,52,16,1,0,24,thursday,saturday
2508979,0,63476,9,156,35.9943502824859,22,32.4722388474264,0,114,15.0225988700565,6,22,22,0,22,22,1,93,240,0,24,sunday,sunday
25281,280,65,39,78,19.55078125,15,14.7371951627387,0,60,6.80989583333333,3,40,5,35,38,-30,34,420,68,0,24,friday,saturday
316982,0,61205,42,190,17.1809369951535,7,28.5742446210718,0,159,7.05169628432956,2,10,0,3,10,-3,59,58,88,0,24,sunday,wednesday
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,85,85,0,85,85,1,104,162,0,24,sunday,sunday
321135,148,1651,16,191,14.4731610337972,6,24.8572620073271,0,132,5.72166998011929,1,2,0,1,2,-1,54,18,1,0,24,wednesday,saturday
6141231,108622,290050,36,1660,244.628733997155,163,248.1919773273,0,1425,90.7724039829303,42,184,49,135,176,-86,35,257,286,0,24,friday,sunday
50563,10358,2348,32,112,9.32347504621072,3,17.314765202678,0,100,3.07578558225508,1,2,1,1,1,0,42,475,2,0,24,monday,wednesday
115804,0,22,46,45,8.76026490066225,7,7.2400292658861,0,40,3.25033112582781,1,3,3,0,3,3,19,61,16,0,24,wednesday,thursday
572325,0,27248,24,361,32.2658079625293,17,44.7506317461263,0,238,10.3138173302108,3,29,29,0,29,29,4,112,189,0,24,monday,tuesday
441897,0,16175,18,1221,96.0758620689655,62,108.157553198619,0,982,37.3224137931034,14,39,39,0,39,39,19,69,194,0,24,thursday,friday
891159,0,106158,9,320,37.0116009280742,24,43.1797876900111,0,262,18.8259860788863,7,32,0,32,32,-32,36,154,1,0,2,wednesday,friday
82197,0,3788,14,42,7.92505854800937,6,7.16346472526447,0,34,3.04918032786885,1,11,11,0,11,11,23,95,3,0,24,wednesday,thursday
142636,0,19782,9,146,24.4545454545455,17,25.7095795247383,0,132,9.11454545454546,3,145,45,100,135,-55,39,179,55,0,24,friday,sunday
4526533,0,111134,9,847,63.632582322357,29,103.316009213881,0,439,26.9826689774697,9,100,11,15,85,-4,61,65,31,0,24,monday,wednesday
155266,1284,2454,60,16,1.38373424971363,0,2.30156304932999,0,13,0.585337915234822,0,2,1,1,2,0,29,14,48,0,24,sunday,monday
204478,0,3661,92,423,51.45,13,78.9654829656604,0,365,20.7583333333333,4,95,95,0,95,95,9,49,2,0,24,thursday,thursday
51890,0,4376,66,166,28.168458781362,24,27.2886523370093,0,157,10.6451612903226,2,54,25,29,53,-4,25,54,1,0,24,thursday,friday
23253,0,4595,8,131,10.568093385214,6,16.5003311328356,0,32,3.59143968871595,2,3,0,1,3,-1,61,27,1,0,24,wednesday,saturday
17365,0,3447,36,79,3.21637426900585,1,8.39207163853113,0,29,1.23099415204678,0,0,0,0,0,0,0,226,92,0,24,wednesday,wednesday
7564986,0,123241,12,45,3.42481751824817,1,5.71633312384424,0,38,1.26423357664234,0,2,2,0,2,2,16,141,20,0,24,monday,tuesday
6141231,108622,290050,36,1660,244.628733997155,163,248.1919773273,0,1425,90.7724039829303,42,163,163,0,163,163,8,181,650,0,24,tuesday,tuesday
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,24,24,0,24,24,13,28,77,0,24,wednesday,thursday
356059,0,27989,8,437,57.2233632862644,42,55.5818231893102,0,266,19.4531450577664,6,41,41,0,41,41,4,7,17,0,24,thursday,thursday
321135,148,1651,16,191,14.4731610337972,6,24.8572620073271,0,132,5.72166998011929,1,23,2,6,21,-4,56,141,14,0,24,monday,thursday
