page_likes,page_checkin,daily_crowd,page_category,F1,F2,F3,F4,F5,F6,F7,F8,c1,c2,c3,c4,c5,base_time,post_length,share_count,promotion,h_target,post_day,basetime_day
7461335,1478,218090,9,1282,190.655296229803,119,205.137077333876,0,1011,70.657091561939,25,100,1,14,91,-13,64,502,128,0,24,thursday,sunday
138542,0,1687,18,157,18.8957816377171,10,27.3909125694374,0,141,7.10669975186104,2,18,18,0,18,18,1,151,31,0,24,saturday,saturday
309999,28,43647,9,545,70.8520900321543,43,84.2425146453192,0,530,26.0128617363344,5,13,13,0,13,13,5,156,1,0,24,monday,monday
867486,0,21963,4,526,31.2405594405594,15,50.9961005471565,0,417,12.4643356643357,2,41,10,31,40,-21,32,119,30,0,24,tuesday,wednesday
572325,0,27248,24,361,32.2658079625293,17,44.7506317461263,0,238,10.3138173302108,3,8,0,1,8,-1,63,77,1,0,24,wednesday,saturday
497,0,0,16,4,0.36405529953917,0,0.768743158034535,0,4,0.184331797235023,0,0,0,0,0,0,3,188,1,0,24,wednesday,thursday
8415,0,5,16,4,0.483870967741936,0,0.973994140383408,0,4,0.236559139784946,0,0,0,0,0,0,27,67,1,0,24,saturday,sunday
212300,0,1153,24,29,5.35093167701863,4,5.17139309909758,0,23,1.93788819875776,1,22,3,17,16,-14,49,42,1,0,24,friday,sunday
1552629,0,64641,9,960,153.857318573186,113,146.809326720063,0,644,61.3148831488315,24,851,35,417,811,-382,50,212,1146,0,24,thursday,saturday
232059,0,4993,24,89,12.2441860465116,10,12.0695041867603,0,73,3.98062015503876,2,6,0,6,6,-6,48,120,4,0,24,thursday,saturday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,1,0,0,1,0,71,0,27,0,24,tuesday,friday
1422427,0,35610,9,214,34.4945205479452,19,41.0421179939299,0,174,11.6821917808219,3,36,0,36,36,-36,45,0,2,0,24,tuesday,thursday
9774,0,2397,16,57,2.68126094570928,1,5.72210962103093,0,54,1.21891418563923,0,2,2,0,1,2,36,39,2,0,24,monday,wednesday
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,47,47,0,47,47,20,0,132,0,24,friday,saturday
17490232,14799,41904,22,73,31.5,24,21.4495532199003,1,51,12.0833333333333,7.5,72,9,63,64,-54,47,162,366,0,24,wednesday,friday
204478,0,3661,92,423,51.45,13,78.9654829656604,0,365,20.7583333333333,4,3,3,0,3,3,1,69,2,0,24,monday,monday
3337470,27805,11736,40,230,9.60686015831135,3,21.8307487004485,0,183,3.95646437994723,0,0,0,0,0,0,70,224,1,0,24,tuesday,friday
3995273,0,297147,4,2004,632.820846905537,500,437.277888324488,0,1592,239.501628664495,107,1565,95,541,1428,-446,52,21,346,0,24,sunday,tuesday
292911,0,25073,24,207,41.1540404040404,21,46.1862064418947,0,143,15.3156565656566,3.5,0,0,0,0,0,33,240,1,0,24,friday,sunday
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,199,3,27,188,-24,66,45,63,0,24,saturday,monday
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,34,4,30,33,-26,40,30,71,0,24,wednesday,friday
1847524,0,186456,18,1152,312.916666666667,227,310.194618568551,0,970,157.604166666667,58,45,14,31,43,-17,39,46,29,0,24,tuesday,thursday
47872,72574,3957,45,15,2.13223140495868,1,2.88610850342796,0,13,0.925619834710744,0,1,0,1,1,-1,53,20,2,0,24,thursday,saturday
17942,0,264,16,10,0.996153846153846,0,2.01627622673214,0,7,0.361538461538461,0,5,0,2,5,-2,53,3,2,0,24,monday,wednesday
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,1,1,0,1,1,13,43,1,0,24,saturday,sunday
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,0,0,0,0,0,8,162,11,0,24,friday,friday
950,0,10,24,10,1.30459770114943,0,2.62049429600543,0,10,0.408045977011494,0,2,2,0,2,2,1,120,1,0,24,sunday,sunday
32319,666,406,32,22,2.04390243902439,1,3.26444622581129,0,17,0.848780487804878,0,2,0,0,2,0,63,184,42,0,24,monday,thursday
1103,0,3,16,9,3.67123287671233,3,2.82869249296226,0,9,1.72602739726027,1,5,0,0,5,0,72,39,1,0,24,wednesday,saturday
2239009,51619,87722,9,857,96.7084432717678,47,139.638491822163,0,793,34.5738786279683,5,35,35,0,35,35,10,211,157,0,24,monday,monday
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,3,0,3,3,-3,36,14,1,0,24,monday,tuesday
996915,0,86122,24,1419,160.475845410628,101.5,200.749881985118,0,1139,64.4371980676329,16.5,186,25,161,174,-136,41,110,31,0,24,friday,sunday
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,31,0,9,30,-9,58,65,1,0,24,sunday,wednesday
865437,0,23219,24,356,44.1444444444444,28.5,50.0881580839914,0,298,16.9314814814815,5,58,58,0,58,58,14,147,13,0,24,sunday,sunday
3440,0,164,28,34,5.02941176470588,4,5.00285385683039,0,28,1.83823529411765,0,3,3,0,3,3,25,233,1,0,24,tuesday,wednesday
19926,0,41,72,16,4.05050505050505,4,3.65251743093826,0,16,1.3030303030303,0,1,1,0,1,1,17,95,2,0,24,tuesday,wednesday
2736,491,277,54,18,1.55035971223022,0,2.80210286145007,0,13,0.60431654676259,0,0,0,0,0,0,55,244,6,0,24,monday,wednesday
2516731,0,20529,21,141,9.32667617689016,4,15.199678611527,0,64,3.31811697574893,1,4,1,3,4,-2,25,20,65,0,24,saturday,sunday
32745,1559,770,32,15,1.34186939820743,0,2.27262303416435,0,15,0.523687580025608,0,0,0,0,0,0,62,114,8,0,24,thursday,sunday
700738,0,1600,34,64,5.67064439140811,2,10.5251771028036,0,55,2.10501193317422,0,8,2,6,8,-4,25,196,1,0,24,thursday,friday
20131,13,27,24,47,2.30563002680965,1,6.585620491436,0,35,0.96514745308311,0,1,0,1,1,-1,29,111,3,0,24,sunday,monday
27279,9,125,18,115,6.53333333333333,1,20.2134168863709,0,77,2.03333333333333,0,0,0,0,0,0,2,0,2,0,24,monday,monday
44314,0,6358,8,148,22.0990338164251,12.5,27.6784041634901,0,139,7.76086956521739,2,4,4,0,4,4,8,203,1,0,24,wednesday,wednesday
12996,0,58,68,21,5.31162790697674,5,4.48466167878634,0,16,1.70232558139535,0,0,0,0,0,0,1,3,1,0,24,sunday,sunday
2508979,0,63476,9,156,35.9943502824859,22,32.4722388474264,0,114,15.0225988700565,6,5,5,0,5,5,12,227,39,0,24,sunday,monday
300536,272,28053,24,883,53.0130208333333,38,78.5796592719212,0,604,20.9375,8,84,4,15,73,-11,63,108,63,0,24,sunday,wednesday
83215,393,12259,18,73,12.4626865671642,10,10.8648344491864,0,71,4.74129353233831,2,4,4,0,4,4,17,84,2,0,24,friday,saturday
646,0,3,17,10,3.11111111111111,3,3.11224469144063,0,9,1.3015873015873,0,0,0,0,0,0,37,20,1,0,24,monday,wednesday
3316706,2842,9114,35,43,4.37090909090909,2,6.83232085491181,0,42,1.80909090909091,0,5,5,0,5,5,14,88,14,0,24,thursday,friday
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,14,1,12,13,-11,49,97,3,0,24,tuesday,thursday
2008,0,12,89,4,0.556818181818182,0,0.998384542255576,0,2,0.181818181818182,0,0,0,0,0,0,42,8,2,0,24,sunday,tuesday
12502094,1,36292,14,1430,174.251833740831,114,197.560656162571,0,594,62.2420537897311,25,54,54,0,54,54,17,0,109,0,24,monday,monday
220749,0,12792,18,1064,41.325,22,73.4742569463859,0,971,16.6602941176471,4,121,12,17,97,-5,62,67,12,0,24,wednesday,friday
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,1233,1233,0,1233,1233,10,91,798,0,24,friday,friday
590707,0,25344,79,211,33.6525974025974,23,35.3466978895492,0,147,12.9545454545455,5,22,22,0,22,22,15,73,150,0,24,sunday,sunday
88359,3,42,17,4,0.705627705627706,0,1.0402769444418,0,4,0.277056277056277,0,0,0,0,0,0,54,91,2,0,24,wednesday,saturday
285320,0,5510,24,275,39.9513888888889,18,60.6685358985281,0,192,10.6458333333333,4,0,0,0,0,0,0,110,4,0,24,sunday,sunday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,4,0,0,4,0,55,250,42,0,24,wednesday,saturday
89879,393,1257,14,16,2.31282051282051,2,2.36634300645418,0,11,0.884615384615385,0,2,0,0,2,0,56,246,2,0,24,tuesday,friday
242526,323,701,4,122,4.33070866141732,2,8.98209515403097,0,102,1.64409448818898,0,1,1,0,1,1,4,204,26,0,24,wednesday,wednesday
220749,0,12792,18,1064,41.325,22,73.4742569463859,0,971,16.6602941176471,4,27,2,25,25,-23,37,41,52,0,24,friday,saturday
37149,0,24,90,93,15.9291666666667,10,17.6931949999302,0,91,5.87083333333333,1,5,5,0,5,5,19,78,1,0,24,wednesday,thursday
273093,0,17964,38,579,60.7025089605735,28,93.2192910843257,0,234,18.7956989247312,5,10,0,1,9,-1,54,120,3,0,24,tuesday,friday
8580,0,589,44,5,0.46271186440678,0,0.848407941748513,0,4,0.216949152542373,0,0,0,0,0,0,64,159,1,0,24,thursday,sunday
633016,183,168920,18,1009,113.984090909091,41.5,157.622008216409,0,582,49.8886363636364,11.5,43,3,40,41,-37,40,40,1,0,24,thursday,saturday
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,0,0,0,0,0,66,140,19,0,24,sunday,wednesday
653756,0,44589,24,807,170.134020618557,74,201.02359859756,0,610,55.1443298969072,20,512,11,109,469,-98,60,57,96,0,24,wednesday,saturday
89879,393,1257,14,16,2.31282051282051,2,2.36634300645418,0,11,0.884615384615385,0,5,5,0,5,5,21,231,4,0,24,monday,tuesday
212881,49,25,16,354,51.2248995983936,24,56.0600440299194,0,280,19.1144578313253,4,11,1,3,9,-2,51,25,12,0,24,tuesday,thursday
6141231,108622,290050,36,1660,244.628733997155,163,248.1919773273,0,1425,90.7724039829303,42,187,58,129,178,-71,33,266,551,0,24,wednesday,friday
97071,0,1000,18,5,1.86792452830189,2,1.78079625871652,0,5,0.792452830188679,0,3,0,1,3,-1,64,96,1,0,24,friday,monday
1433518,25951,101466,9,984,147.768224299065,101,162.955835194539,0,693,46.8355140186916,19,31,0,3,30,-3,68,221,121,0,24,friday,monday
3316706,2842,9114,35,43,4.37090909090909,2,6.83232085491181,0,42,1.80909090909091,0,3,1,2,2,-1,40,115,17,0,24,thursday,saturday
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,263,263,0,263,263,22,219,174,0,24,saturday,sunday
86582,0,175,4,124,6.20748299319728,2,15.5125956653592,0,38,1.80952380952381,0,0,0,0,0,0,22,101,1,0,24,sunday,monday
572325,0,27248,24,361,32.2658079625293,17,44.7506317461263,0,238,10.3138173302108,3,20,2,18,19,-16,42,204,1,0,24,friday,sunday
41320,214,90,27,7,1.31932773109244,1,1.5821099256885,0,5,0.378151260504202,0,0,0,0,0,0,66,686,1,0,24,sunday,wednesday
16146,0,1994,36,40,5.41910828025478,4,5.79249606558383,0,32,2.04203821656051,1,0,0,0,0,0,39,0,15,0,24,saturday,monday
1611220,39,9484,31,608,67.3260869565217,46,81.6968559737303,0,542,26.9434782608696,7,12,0,1,11,-1,72,72,32,0,24,friday,monday
25599,2023,1835,32,183,11.608378870674,0,33.1250542552312,0,164,5.39344262295082,0,17,17,0,17,17,22,34,2,0,24,thursday,friday
590707,0,25344,79,211,33.6525974025974,23,35.3466978895492,0,147,12.9545454545455,5,102,102,0,102,102,9,0,2206,0,24,friday,friday
367390,0,2678,100,110,11.8281750266809,6,15.4302000580234,0,96,4.55923159018143,2,0,0,0,0,0,34,106,1,0,24,tuesday,thursday
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,103,7,96,101,-89,41,80,2,0,24,saturday,monday
24410,0,698,28,103,5.05778894472362,2,9.7139581039815,0,44,1.95477386934673,0,5,5,0,5,5,23,105,1,0,24,wednesday,thursday
3132831,0,52489,14,579,238.5,176.5,182.146232461723,1,446,115.75,55.5,47,47,0,47,47,7,101,93,0,24,friday,friday
6040,0,59,24,18,2.2073732718894,1,3.22552335821659,0,11,0.824884792626728,0,11,11,0,11,11,21,0,1,0,24,monday,tuesday
4300072,0,293563,18,1194,343.210843373494,236,293.297862706095,0,917,157.433734939759,71,50,50,0,50,50,5,21,30,0,24,monday,monday
56474,0,2074,36,81,9.56554307116105,6,13.1584414164565,0,74,4.19475655430712,1,2,0,2,2,-2,37,0,1,0,24,saturday,sunday
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,13,0,3,12,-3,60,97,62,0,24,tuesday,thursday
96918,100,4495,8,286,15.7155963302752,8,32.8554684289259,0,114,5.59327217125382,1,0,0,0,0,0,44,0,1,0,24,friday,sunday
1154,0,1,91,15,2.83240223463687,2,3.78247359802703,0,14,0.916201117318436,0,2,0,0,2,0,68,320,1,0,24,saturday,tuesday
1548,0,581,16,171,7.67577413479053,3,17.5008866700171,0,120,3.1384335154827,0,0,0,0,0,0,45,67,2,0,24,thursday,saturday
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,5,0,1,5,-1,59,420,58,0,24,thursday,sunday
656085,0,62122,39,165,30.0246913580247,17,38.0370650862812,0,142,11.2283950617284,2,0,0,0,0,0,5,129,16,0,24,sunday,monday
34008,0,11863,18,570,39.7917808219178,29,60.2267900009205,0,110,11.6054794520548,3,35,35,0,35,35,3,1068,21,0,24,sunday,sunday
273093,0,17964,38,579,60.7025089605735,28,93.2192910843257,0,234,18.7956989247312,5,9,9,0,9,9,24,120,3,0,24,tuesday,wednesday
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,39,8,31,34,-23,38,39,3,0,24,friday,sunday
83215,393,12259,18,73,12.4626865671642,10,10.8648344491864,0,71,4.74129353233831,2,8,0,1,8,-1,57,457,6,0,24,tuesday,friday
1079539,0,66429,18,1075,270.248868778281,205,240.477459759884,0,864,101.357466063348,37,667,44,115,604,-71,62,0,155,0,24,thursday,sunday
1203855,88,101567,9,641,112.684931506849,65,117.813281191024,0,328,39.9452054794521,12,83,4,79,79,-75,42,45,57,0,24,thursday,saturday
313452,1,86759,8,1399,203.12610619469,123.5,235.272840163217,0,1316,77.1460176991151,28,118,118,0,118,118,6,109,208,0,24,tuesday,tuesday
30878,0,166,24,16,4.23333333333333,3,3.94278525354293,0,12,1.65,1,13,1,12,12,-11,48,66,2,0,24,friday,sunday
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,17,17,0,17,17,6,85,243,0,24,saturday,saturday
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,573,82,491,491,-409,48,24,4486,0,24,monday,wednesday
300536,272,28053,24,883,53.0130208333333,38,78.5796592719212,0,604,20.9375,8,5,5,0,5,5,12,100,1,0,24,monday,tuesday
41813,0,10840,2,258,43.3766233766234,22,52.9132359224473,0,222,17.4329004329004,6,9,0,1,9,-1,71,0,1,0,24,wednesday,saturday
4488,0,124,40,29,3.3671875,2,4.54434933074513,0,21,1.3984375,0,0,0,0,0,0,1,1337,28,0,24,friday,friday
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,89,10,79,89,-69,38,40,140,0,24,friday,saturday
14032442,6,35154,20,783,73.5409482758621,47,108.385519037516,0,756,27.6443965517241,15.5,80,17,63,73,-46,42,84,339,0,24,monday,wednesday
1670,0,8,13,5,0.293838862559242,0,0.831209905910663,0,5,0.109004739336493,0,0,0,0,0,0,10,80,1,0,24,sunday,monday
8070687,421,278406,9,1682,396.757785467128,270,357.168807777324,0,1570,157.544982698962,37,153,16,137,152,-121,31,142,194,0,24,thursday,saturday
489358,17,21286,24,303,65.7797202797203,51.5,62.9928157291622,0,267,24.6013986013986,6.5,111,111,0,111,111,24,99,11,0,24,wednesday,thursday
32745,1559,770,32,15,1.34186939820743,0,2.27262303416435,0,15,0.523687580025608,0,3,0,3,3,-3,45,94,1,0,24,friday,sunday
6135,0,1,14,17,2.5589519650655,1,3.70556889330372,0,15,1.02183406113537,0,0,0,0,0,0,8,29,22,0,24,saturday,saturday
579587,0,33116,18,528,71.7519466073415,47,74.1823631862073,0,505,26.2747497219132,9,138,138,0,138,138,21,95,56,0,24,thursday,friday
2411555,0,61797,9,560,103.860465116279,78,107.011970944213,0,325,39.6511627906977,12.5,86,48,38,86,10,26,92,302,0,24,saturday,sunday
4488,0,124,40,29,3.3671875,2,4.54434933074513,0,21,1.3984375,0,2,0,0,2,0,71,262,2,0,24,monday,thursday
1576517,0,33793,14,1244,165.057777777778,94,209.563464255145,0,931,74.5111111111111,32,100,100,0,100,100,12,89,1050,0,24,friday,friday
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,15,0,15,15,-15,40,117,11,0,24,sunday,tuesday
155266,1284,2454,60,16,1.38373424971363,0,2.30156304932999,0,13,0.585337915234822,0,0,0,0,0,0,14,21,2,0,24,wednesday,wednesday
806441,0,73011,38,764,239.13698630137,192.5,189.848953303329,0,655,90.2739726027397,20.5,217,3,16,213,-13,58,20,1,0,24,wednesday,saturday
155266,1284,2454,60,16,1.38373424971363,0,2.30156304932999,0,13,0.585337915234822,0,0,0,0,0,0,49,21,11,0,24,friday,sunday
891159,0,106158,9,320,37.0116009280742,24,43.1797876900111,0,262,18.8259860788863,7,147,147,0,147,147,16,876,28,0,24,monday,tuesday
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,4,4,0,4,4,6,0,1,0,24,tuesday,wednesday
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,87,87,0,87,87,13,0,37,0,24,tuesday,wednesday
1975842,35,140870,9,1126,135.782988004362,86,161.945909001512,0,985,47.9454743729553,12,71,71,0,71,71,23,74,124,0,24,thursday,friday
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,10,0,10,10,-10,45,0,125,0,24,saturday,monday
441554,0,60660,4,2333,70.3657407407408,41,162.671662982261,0,2131,26.337962962963,8,51,11,40,45,-29,40,137,32,0,24,thursday,saturday
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,6,0,0,6,0,70,74,18,0,24,thursday,saturday
86582,0,175,4,124,6.20748299319728,2,15.5125956653592,0,38,1.80952380952381,0,1,0,1,1,-1,58,92,2,0,24,tuesday,thursday
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,350,12,338,344,-326,34,148,245,0,24,saturday,monday
100625,1,1280,105,20,4.52482269503546,3,4.4420325682459,0,18,1.89716312056738,1,0,0,0,0,0,46,100,2,0,24,sunday,tuesday
10135,0,1025,24,18,3.04430379746835,2,3.4992674399891,0,18,1.24683544303797,0,3,3,0,3,3,16,45,2,0,24,monday,tuesday
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,31,1,2,28,-1,72,99,16,0,24,tuesday,friday
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,5,0,1,5,-1,63,61,86,0,24,friday,monday
149139,0,145,14,116,2.40318302387268,1,9.37951888338328,0,87,1.25729442970822,0,0,0,0,0,0,15,114,5,0,24,wednesday,thursday
879585,11,49540,9,1097,102.405095541401,42,174.769406509671,0,999,36.2484076433121,3,384,384,0,384,384,15,42,93,0,24,tuesday,tuesday
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,45,12,33,36,-21,43,283,24,0,24,thursday,saturday
3544586,122388,227617,9,1535,144.697167755991,92.5,185.198879770454,0,1401,54.8464052287582,17,145,21,124,134,-103,43,99,683,0,24,tuesday,thursday
16146,0,1994,36,40,5.41910828025478,4,5.79249606558383,0,32,2.04203821656051,1,8,0,8,8,-8,39,136,48,0,24,tuesday,thursday
236881,1172,36034,40,462,26.1860730593607,9,38.4770089403949,0,278,10.3926940639269,2,77,13,64,75,-51,33,89,70,0,24,thursday,friday
100625,1,1280,105,20,4.52482269503546,3,4.4420325682459,0,18,1.89716312056738,1,1,0,0,1,0,60,57,1,0,24,friday,monday
865437,0,23219,24,356,44.1444444444444,28.5,50.0881580839914,0,298,16.9314814814815,5,65,25,40,64,-15,28,211,19,0,24,monday,tuesday
4541886,83,65283,9,448,76.1439393939394,33,99.5703750343503,0,390,28.8333333333333,8,80,0,28,68,-28,59,541,25,0,24,monday,thursday
43331,1536,187,27,12,1.25382262996942,0,2.40789522064734,0,10,0.418960244648318,0,0,0,0,0,0,54,0,2,0,24,friday,sunday
1055660,0,120305,18,989,175.65625,103.5,197.95679390363,0,514,55.6875,20.5,667,20,88,585,-68,61,55,92,0,24,sunday,tuesday
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,43,0,1,43,-1,64,99,3,0,24,monday,thursday
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,0,0,0,0,0,19,100,1,0,24,monday,tuesday
358398,0,8153,18,297,33.9325551232166,24,33.771923136002,0,218,12.2321660181582,4,48,48,0,48,48,8,31,22,0,24,monday,monday
4975857,159,87422,9,2360,203.315384615385,101,377.79178299928,0,2040,76.5076923076923,18.5,261,39,222,241,-183,41,150,535,0,24,sunday,tuesday
11384,0,226,2,58,14.9261447562777,13,9.5137548901068,0,52,5.10044313146233,2,7,0,1,7,-1,63,184,5,0,24,monday,thursday
1259,0,0,2,99,11.5294117647059,8,15.4811208035675,0,97,4.10924369747899,0,15,1,2,13,-1,67,224,12,0,24,friday,monday
5970921,53096,234501,9,1315,133.943113772455,48,229.549480134078,0,993,48.9491017964072,12.5,8,8,0,8,8,5,797,17,0,24,wednesday,thursday
552132,0,27696,24,516,115.840579710145,94.5,105.316585972122,0,337,35.6376811594203,9.5,9,9,0,9,9,8,197,19,0,24,saturday,sunday
2078654,2715,84453,9,1142,160.02729528536,100,181.572553837513,0,1089,61.4131513647643,20.5,586,31,204,551,-173,50,49,412,0,24,sunday,tuesday
791,0,0,18,14,2.82758620689655,1,3.76067643876087,0,11,1.03448275862069,0,0,0,0,0,0,27,15,1,0,24,monday,tuesday
97071,0,1000,18,5,1.86792452830189,2,1.78079625871652,0,5,0.792452830188679,0,0,0,0,0,0,10,40,3,0,24,wednesday,thursday
865437,0,23219,24,356,44.1444444444444,28.5,50.0881580839914,0,298,16.9314814814815,5,44,0,2,42,-2,71,93,259,0,24,monday,thursday
12502094,1,36292,14,1430,174.251833740831,114,197.560656162571,0,594,62.2420537897311,25,133,133,0,133,133,7,62,957,0,24,wednesday,wednesday
1975842,35,140870,9,1126,135.782988004362,86,161.945909001512,0,985,47.9454743729553,12,101,101,0,101,101,3,48,2583,0,24,sunday,monday
4290409,11,131422,9,1310,140.733990147783,65,206.740617521908,0,1231,58.2844827586207,13.5,86,10,76,84,-66,35,56,22,0,24,tuesday,wednesday
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,30,0,3,28,-3,66,78,42,0,24,sunday,wednesday
213787,0,1058,14,169,22.1355311355311,14,26.400825921423,0,143,8.55311355311355,3,7,1,6,6,-5,46,0,6,0,24,thursday,saturday
1251509,732,46184,9,724,50.6346153846154,20,97.7678232513827,0,707,23.0730769230769,5,43,5,19,36,-14,50,0,44,0,24,thursday,saturday
867486,0,21963,4,526,31.2405594405594,15,50.9961005471565,0,417,12.4643356643357,2,12,12,0,12,12,10,68,50,0,24,friday,saturday
4290409,11,131422,9,1310,140.733990147783,65,206.740617521908,0,1231,58.2844827586207,13.5,37,37,0,37,37,3,196,17,0,24,friday,friday
50469,21748,2456,32,47,5.80314960629921,3,8.1044260971055,0,42,2.48818897637795,1,2,1,1,2,0,35,429,17,0,24,tuesday,thursday
3440,0,164,28,34,5.02941176470588,4,5.00285385683039,0,28,1.83823529411765,0,2,2,0,2,2,28,108,1,0,24,thursday,friday
513160,0,73487,42,1448,123.635738831615,30.5,226.665916627394,0,1140,50.4965635738832,9,1,0,0,1,0,63,0,22,0,24,monday,thursday
1872,0,0,16,11,0.781481481481481,0,1.71281380731998,0,11,0.318518518518519,0,0,0,0,0,0,67,115,2,0,24,tuesday,friday
123680,66471,1492,32,47,5.96732026143791,3,8.45551086929887,0,47,1.98039215686275,0,3,0,2,2,-2,66,325,2,0,24,friday,monday
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,1,0,1,1,-1,26,57,20,0,24,tuesday,wednesday
220749,0,12792,18,1064,41.325,22,73.4742569463859,0,971,16.6602941176471,4,39,39,0,39,39,6,0,17,0,24,friday,saturday
3868,0,8,18,17,1.67289719626168,0,3.58286603007026,0,15,0.775700934579439,0,15,15,0,15,15,8,38,1,0,24,tuesday,wednesday
206412,0,1464,18,63,13.2341772151899,12,11.8440113166891,0,28,4.91772151898734,2,7,1,6,6,-5,46,16,1,0,24,friday,sunday
8580,0,589,44,5,0.46271186440678,0,0.848407941748513,0,4,0.216949152542373,0,1,1,0,1,1,22,131,12,0,24,tuesday,tuesday
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,28,1,11,27,-10,56,245,56,0,24,saturday,monday
2736,491,277,54,18,1.55035971223022,0,2.80210286145007,0,13,0.60431654676259,0,0,0,0,0,0,69,0,1,0,24,monday,thursday
4233,0,1005,18,45,5.8895486935867,4,6.89975110815726,0,41,2.31947743467933,1,4,0,4,4,-4,28,37,3,0,24,wednesday,thursday
623667,0,2666,26,241,7.64299424184261,1,28.6615566736655,0,144,3.34357005758157,0,0,0,0,0,0,72,149,1,0,24,saturday,tuesday
36820,0,599,44,13,1.02380952380952,0,2.19293340439234,0,7,0.440476190476191,0,1,1,0,1,1,16,175,1,0,24,saturday,sunday
8488256,0,283570,8,773,289.926470588235,238.5,183.443477123903,12,739,157.397058823529,99.5,700,700,0,700,700,17,73,303,0,24,sunday,monday
5365996,40729,102442,9,742,65.3755980861244,35,94.878517530351,0,719,24.0717703349282,5,55,55,0,55,55,19,134,125,0,24,thursday,friday
5861927,0,29355,22,819,33.5317725752508,2,129.23953607993,0,723,18.5852842809365,0,4,2,2,2,0,46,94,15,0,24,tuesday,thursday
4072194,880,161174,9,2119,142.04972972973,79,196.256621062164,0,1950,58.6864864864865,17,56,56,0,56,56,22,261,20,0,24,sunday,monday
19926,0,41,72,16,4.05050505050505,4,3.65251743093826,0,16,1.3030303030303,0,6,0,1,6,-1,50,64,1,0,24,saturday,monday
400487,0,57833,13,414,26.6354916067146,15,44.9415979862141,0,300,10.9016786570743,3,12,4,8,11,-4,33,56,1,0,24,tuesday,thursday
8580,0,589,44,5,0.46271186440678,0,0.848407941748513,0,4,0.216949152542373,0,0,0,0,0,0,9,150,1,0,24,tuesday,wednesday
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,77,1,8,69,-7,69,132,288,0,24,sunday,wednesday
23253,0,4595,8,131,10.568093385214,6,16.5003311328356,0,32,3.59143968871595,2,2,0,0,2,0,68,61,1,0,24,friday,monday
1552629,0,64641,9,960,153.857318573186,113,146.809326720063,0,644,61.3148831488315,24,95,95,0,95,95,19,0,89,0,24,thursday,friday
115804,0,22,46,45,8.76026490066225,7,7.2400292658861,0,40,3.25033112582781,1,6,6,0,6,6,12,5,24,0,24,wednesday,thursday
